Area,Perimeter,MajorAxisLength,MinorAxisLength,AspectRation,Eccentricity,ConvexArea,EquivDiameter,Extent,Solidity,roundness,Compactness,ShapeFactor1,ShapeFactor2,ShapeFactor3,ShapeFactor4,Class
36675,742.917,285.8908964,166.8819538,1.713132487,0.8119507,37613,216.0927123,0.778827777,0.975061814,0.835024838,0.755857269,0.007795253,0.001569528,0.571320211,0.978747214,SIRA
36692,723.028,267.3639497,175.2394952,1.525706002,0.755252221,37123,216.1427893,0.754125989,0.988389947,0.882004938,0.80842159,0.00728671,0.00191983,0.653545467,0.997118242,SIRA
36792,714.062,261.8870219,179.3977763,1.459811974,0.728524518,37191,216.4371256,0.792760181,0.989271598,0.906758043,0.826452277,0.007118043,0.002048384,0.683023366,0.997085688,SIRA
36804,717.304,268.126433,176.0088339,1.52336918,0.754378504,37279,216.472419,0.793600138,0.987258242,0.898873094,0.807352027,0.007285252,0.001909309,0.651817295,0.992958378,SIRA
36810,724.849,274.9204525,171.2367809,1.605498836,0.782333816,37354,216.4900636,0.711606867,0.985436633,0.880401134,0.78746438,0.007468635,0.001771514,0.620100149,0.995570068,SIRA
36811,749.005,258.8946262,181.4799583,1.426574199,0.713180918,37610,216.4930042,0.768946357,0.97875565,0.824551993,0.83622054,0.007033078,0.002121331,0.699264792,0.997553111,SIRA
36814,719.256,265.8447609,176.8942783,1.502845448,0.746483062,37293,216.5018259,0.798360514,0.987155766,0.894243692,0.814391922,0.007221295,0.001959425,0.663234203,0.996738503,SIRA
36821,716.892,273.9867803,171.58207,1.596826407,0.779628611,37241,216.5224083,0.7824932,0.988722107,0.900322233,0.790265895,0.007441047,0.001790221,0.624520185,0.997250324,SIRA
36849,711.732,256.8210887,182.995408,1.403429143,0.701631058,37314,216.6047183,0.76706426,0.987538189,0.914118684,0.843407056,0.006969554,0.002175373,0.711335462,0.998308917,SIRA
20420,524.932,183.601165,141.8862155,1.294002834,0.634654708,20684,161.2437642,0.790186518,0.987236511,0.931235461,0.878228437,0.008991242,0.003299358,0.771285188,0.99804522,DERMASON
20464,528.408,191.249312,136.3684624,1.402445321,0.701123073,20772,161.4173908,0.747406866,0.985172347,0.921004226,0.844015537,0.009345647,0.002925438,0.712362227,0.999049071,DERMASON
20548,524.736,183.9652515,142.6723878,1.289424354,0.631298586,20825,161.7483421,0.759686483,0.986698679,0.937772948,0.87923312,0.008952952,0.003300366,0.77305088,0.996790631,DERMASON
20711,525.413,186.0791494,142.0816797,1.309663214,0.645742704,20988,162.3886209,0.793524904,0.986801982,0.942777707,0.872685744,0.008984556,0.003214459,0.761580408,0.997413845,DERMASON
20786,534.717,200.9272409,132.1435531,1.520522464,0.753307314,21057,162.6823813,0.78941172,0.98713017,0.913551013,0.809658166,0.00966647,0.002562444,0.655546345,0.996772944,DERMASON
20942,530.683,191.1765253,139.5864022,1.369592756,0.683293252,21191,163.29171,0.742360865,0.988249729,0.934453442,0.854141008,0.009128857,0.002997191,0.729556861,0.999195792,DERMASON
21101,533.701,185.3819214,146.0322578,1.269458709,0.616011296,21462,163.9104256,0.746356819,0.983179573,0.930929662,0.88417697,0.008785457,0.003312081,0.781768915,0.992423358,DERMASON
21314,537.215,193.9609965,140.0814439,1.384630191,0.691669153,21587,164.7356296,0.76208524,0.9873535,0.928065363,0.849323486,0.009100169,0.002920934,0.721350383,0.998803519,DERMASON
21348,530.825,191.9944944,141.8595366,1.353412672,0.673844773,21590,164.86697,0.725974291,0.988791107,0.952060005,0.858706759,0.008993559,0.003016413,0.737377298,0.997975778,DERMASON
21397,535.436,192.5302973,141.6521869,1.359176314,0.677264398,21731,165.0560709,0.772650128,0.984630252,0.937880736,0.857299205,0.008998004,0.002998166,0.734961927,0.998942844,DERMASON
21405,534.918,191.2029134,143.0215569,1.336881778,0.663688248,21737,165.0869239,0.724414512,0.984726503,0.94004939,0.863412178,0.008932629,0.003062187,0.74548059,0.996619417,DERMASON
21479,543.924,198.629807,137.8868094,1.440527981,0.719791885,21762,165.3720417,0.736692276,0.986995681,0.912320593,0.832564076,0.009247628,0.002740822,0.69316294,0.99852061,DERMASON
21558,539.466,197.2521197,139.4166267,1.414839279,0.707419363,21808,165.6758827,0.728926458,0.988536317,0.930872445,0.839919403,0.009149834,0.002808946,0.705464604,0.998119032,DERMASON
21570,538.454,196.5372798,139.8773025,1.40506913,0.702474661,21820,165.721987,0.81245998,0.988542621,0.934894907,0.843208918,0.009111603,0.002841288,0.711001279,0.999005949,DERMASON
21602,558.343,208.5232304,132.1875207,1.577480455,0.77339676,21932,165.8448692,0.745282042,0.984953493,0.870766423,0.795330424,0.009652959,0.002382487,0.632550483,0.997836024,DERMASON
21636,545.616,191.6489167,143.948304,1.331373218,0.660183685,21993,165.9753319,0.761187729,0.983767562,0.913298285,0.866038456,0.008857872,0.003073674,0.750022607,0.998560012,DERMASON
21666,531.318,187.1686348,147.6309493,1.267814342,0.614702534,21877,166.0903609,0.810913991,0.990355168,0.964449616,0.887383514,0.008638818,0.0033043,0.787449501,0.998339771,DERMASON
21706,546.187,199.3233899,138.8673301,1.435351208,0.717368823,22006,166.2436091,0.791034985,0.986367354,0.914338368,0.834039644,0.009182871,0.002740975,0.695622127,0.99846206,DERMASON
21766,536.869,188.9191604,147.0480736,1.284744205,0.627811941,22078,166.4732169,0.735959425,0.985868285,0.948968581,0.881187575,0.008679553,0.003228127,0.776491542,0.99759301,DERMASON
21830,543.295,201.3477434,138.5355551,1.45340121,0.725671568,22029,166.7177833,0.731029402,0.990966453,0.929377563,0.828009197,0.009223442,0.00267432,0.68559923,0.996450751,DERMASON
21877,542.194,202.0161551,138.0740299,1.463100304,0.729969108,22107,166.8971585,0.747165301,0.989596056,0.93516494,0.826157484,0.00923418,0.002653563,0.682536189,0.998618906,DERMASON
21961,551.696,204.7763134,136.7099579,1.49788879,0.744514487,22267,167.2172648,0.780419332,0.986257691,0.906697265,0.816584995,0.009324544,0.002557484,0.666811053,0.998808802,DERMASON
22069,561.523,208.0328728,135.9878443,1.529790209,0.75676727,22426,167.6279318,0.683801202,0.984080977,0.879543694,0.805776172,0.009426475,0.002451245,0.649275239,0.993254903,DERMASON
22144,557.585,199.1229667,143.1292566,1.391210794,0.695218639,22445,167.9125263,0.720059832,0.986589441,0.895042737,0.843260469,0.008992186,0.002804736,0.711088218,0.989273605,DERMASON
22158,542.436,198.7751249,142.1554953,1.39829364,0.698963474,22424,167.9655972,0.743656867,0.98813771,0.946331753,0.845003102,0.008970806,0.002821269,0.714030242,0.998423947,DERMASON
22162,568.07,219.33739,129.5762069,1.692728899,0.806845832,22502,167.9807572,0.727601037,0.984890232,0.863008564,0.765855549,0.009897003,0.00210025,0.586534722,0.992844273,DERMASON
22190,564.639,202.9816946,139.9455813,1.450433037,0.724333972,22701,168.0868392,0.773602008,0.977489978,0.87463212,0.828088658,0.00914744,0.002653302,0.685730826,0.994606645,DERMASON
22199,544.793,193.5731029,146.5791683,1.320604457,0.653149472,22459,168.1209227,0.734093915,0.988423349,0.939896945,0.86851386,0.008719902,0.003060542,0.754316325,0.9961535,DERMASON
22205,564.439,206.9064294,137.691618,1.50267992,0.746417718,22532,168.1436412,0.725274366,0.985487307,0.875843707,0.812655468,0.009318011,0.002506853,0.66040891,0.992383207,DERMASON
22227,544.406,197.9233017,143.9369164,1.375069765,0.686387682,22438,168.2269163,0.719786269,0.99059631,0.942420897,0.849960135,0.008904634,0.002866752,0.722432231,0.993394718,DERMASON
22298,539.161,191.9546902,148.0978821,1.296133932,0.636198754,22505,168.4953868,0.736709948,0.990802044,0.963915214,0.877787287,0.008608606,0.003152606,0.770510522,0.998684832,DERMASON
22309,556.965,198.7999603,144.1374861,1.379238432,0.688709073,22620,168.5369425,0.742544268,0.986251105,0.90372055,0.84777151,0.0089112,0.00283943,0.718716533,0.991281464,DERMASON
22333,545.278,201.0372975,142.0385806,1.415371068,0.707684588,22596,168.6275741,0.799434422,0.988360772,0.943889116,0.83878751,0.009001804,0.002748636,0.703564486,0.995804819,DERMASON
22416,559.918,213.2098015,133.9332071,1.591911416,0.778071554,22648,168.9406335,0.716624041,0.98975627,0.898502156,0.792368044,0.009511501,0.002312792,0.627847118,0.999476995,DERMASON
22428,550.728,196.3438847,145.8736755,1.345985723,0.669346996,22696,168.9858471,0.811550152,0.988191752,0.92923615,0.860662645,0.008754409,0.002963046,0.740740188,0.997025718,DERMASON
22449,554.779,202.2162499,141.8289799,1.425775255,0.712794626,22712,169.0649418,0.787960688,0.988420218,0.91657253,0.836060118,0.009007807,0.002714869,0.698996521,0.996611943,DERMASON
22455,561.438,210.2269269,137.798038,1.525616257,0.755218759,22837,169.0875335,0.758589237,0.983272759,0.895198438,0.80430959,0.009362143,0.002416841,0.646913917,0.986942389,DERMASON
22461,544.584,192.8013032,148.5411365,1.29796572,0.637516899,22699,169.1101222,0.77473096,0.989514957,0.951720002,0.877121261,0.008583825,0.003134001,0.769341707,0.998579162,DERMASON
22687,553.435,204.6909196,141.2405819,1.449235884,0.723791449,22989,169.958776,0.721734428,0.986863282,0.930794253,0.83031908,0.009022388,0.002645339,0.689429774,0.999146368,DERMASON
22688,561.892,207.3482325,139.5295371,1.486052608,0.739711911,22982,169.9625217,0.746463118,0.98720738,0.90302626,0.819696024,0.009139115,0.002545043,0.671901571,0.998481082,DERMASON
22705,552.565,207.4162164,139.8592355,1.483035537,0.738464209,23033,170.0261858,0.736410223,0.985759562,0.93446841,0.819734295,0.009135266,0.002544447,0.671964314,0.996546957,DERMASON
22721,553.6,201.1671865,144.0509676,1.396500072,0.698022458,23016,170.0860832,0.776706663,0.987182829,0.931633599,0.845496157,0.0088538,0.002790975,0.714863752,0.998307281,DERMASON
22726,550.994,203.8926238,142.3899858,1.431930923,0.715748915,23071,170.1047968,0.790662074,0.985046162,0.940673971,0.834286173,0.008971778,0.002681134,0.696033418,0.996671775,DERMASON
22745,562.893,196.689945,147.6420864,1.332207839,0.66071867,23132,170.1758897,0.740638229,0.983269929,0.902078037,0.865198726,0.008647612,0.002989093,0.748568835,0.99724927,DERMASON
22748,554.747,204.2664271,142.1328542,1.437151377,0.718215316,23002,170.1871122,0.791427478,0.988957482,0.928887586,0.833162427,0.008979533,0.002669023,0.69415963,0.997612468,DERMASON
22777,563.861,204.878906,141.8015588,1.444828306,0.721778845,23071,170.2955581,0.772049353,0.987256729,0.90024822,0.831201032,0.008994991,0.002648529,0.690895155,0.998224877,DERMASON
22838,563.396,204.5070443,143.1830822,1.428290558,0.714007889,23169,170.5234433,0.77958696,0.985713669,0.904149849,0.833826746,0.008954683,0.002670135,0.695267042,0.993043352,DERMASON
22869,565.655,207.1308529,141.2546429,1.466364918,0.731390883,23192,170.6391372,0.788368726,0.986072784,0.898160141,0.823822887,0.009057276,0.002573433,0.678684149,0.995198626,DERMASON
22931,559.526,207.806204,140.8498712,1.47537376,0.735251534,23207,170.87029,0.806861365,0.988107037,0.920433282,0.822257886,0.009062239,0.002555333,0.676108031,0.997512047,DERMASON
22964,565.797,216.1733746,135.5463134,1.594830351,0.778998376,23222,170.9931955,0.766488652,0.988889846,0.901438539,0.79100026,0.009413577,0.002273217,0.625681411,0.997855705,DERMASON
23009,553.724,197.5997215,148.4510652,1.331076481,0.659993133,23288,171.1606517,0.731280193,0.988019581,0.943020021,0.866198851,0.008587932,0.002982214,0.750300449,0.998707282,DERMASON
23018,567.483,209.2048084,140.1855369,1.492342313,0.742282075,23306,171.1941233,0.73315072,0.987642667,0.898197285,0.818308741,0.009088748,0.002513927,0.669629195,0.999315982,DERMASON
23018,578.382,203.7609998,144.2976069,1.412088559,0.706041077,23465,171.1941233,0.781994225,0.980950352,0.864665065,0.840171198,0.008852246,0.002720849,0.705887642,0.996775863,DERMASON
23033,556.421,203.2432992,144.6375618,1.405190302,0.702536834,23355,171.2498947,0.72417154,0.986212802,0.934874571,0.842585686,0.008824005,0.00274348,0.709950639,0.997615752,DERMASON
23065,556.502,206.1233263,142.8087606,1.443352112,0.721099389,23341,171.3688131,0.805820494,0.988175314,0.935900898,0.831389713,0.008936628,0.002633735,0.691208855,0.997657761,DERMASON
23090,558.141,209.5732133,140.4901513,1.49172886,0.74203322,23315,171.4616607,0.727060898,0.99034956,0.931420827,0.818146833,0.009076363,0.002508515,0.66936424,0.998509955,DERMASON
23163,556.583,200.6668913,147.5537695,1.359957743,0.677723366,23387,171.7324884,0.799854967,0.990422029,0.939603869,0.855808785,0.008663251,0.002866604,0.732408676,0.99604485,DERMASON
23164,573.619,218.5557913,135.1730948,1.616858678,0.785797988,23464,171.7361954,0.788534858,0.987214456,0.884659945,0.785777372,0.009435149,0.002218843,0.617446079,0.998323051,DERMASON
23179,559.315,205.1829928,144.0200511,1.424683516,0.712265375,23473,171.7917909,0.735561056,0.987474971,0.931089923,0.837261356,0.008852107,0.002683309,0.701006579,0.998712518,DERMASON
23191,573.695,202.592623,146.1939329,1.385779963,0.69229429,23615,171.8362543,0.704422575,0.98204531,0.885456459,0.848186137,0.00873583,0.002789001,0.719419723,0.996957437,DERMASON
23226,571.287,207.3553129,142.7751858,1.452320385,0.725185733,23524,171.9658736,0.79,0.987332086,0.894284292,0.829329479,0.008927724,0.002605127,0.687787384,0.998887639,DERMASON
23288,558.113,207.567738,143.085693,1.450653336,0.724433616,23545,172.1952453,0.80458817,0.989084731,0.939502152,0.829585787,0.008913077,0.00260407,0.688212579,0.998357873,DERMASON
23305,554.434,197.2414583,150.9339083,1.306806804,0.643764046,23586,172.2580843,0.787437492,0.988086153,0.952706792,0.873336091,0.008463482,0.003037068,0.762715928,0.996722365,DERMASON
23307,579.979,228.9675009,129.7481935,1.764706657,0.823947311,23567,172.2654756,0.802140694,0.988967624,0.870706332,0.752357758,0.00982398,0.001941623,0.566042196,0.998898431,DERMASON
23307,559.695,199.8938617,148.6443961,1.344778996,0.668606263,23654,172.2654756,0.728867624,0.985330177,0.934960764,0.86178472,0.008576559,0.002918018,0.742672903,0.99873092,DERMASON
23310,567.128,216.4826359,137.5590662,1.573743134,0.77216036,23537,172.2765619,0.806853583,0.99035561,0.910730662,0.795798523,0.009287114,0.002297593,0.633295289,0.996644113,DERMASON
23325,556.106,207.1718624,143.45349,1.444174432,0.721478219,23498,172.331983,0.77931841,0.992637671,0.947799237,0.831831027,0.008881966,0.002623188,0.691942857,0.999286183,DERMASON
23343,563.168,206.9409613,143.9138028,1.437950754,0.71858987,23653,172.3984649,0.721554202,0.98689384,0.924891088,0.833080429,0.008865226,0.002634009,0.694023002,0.997970899,DERMASON
23369,567.724,215.8616876,138.1170076,1.562889982,0.768507896,23658,172.494449,0.79131112,0.987784259,0.9111198,0.799097102,0.009237096,0.002323344,0.638556178,0.997993054,DERMASON
23393,566.451,208.3896394,143.7053079,1.450117901,0.724191329,23702,172.5830023,0.715119834,0.986963125,0.9161595,0.828174581,0.008908205,0.002584982,0.685873136,0.994596913,DERMASON
23459,556.684,200.2933849,149.2299734,1.342179325,0.667000884,23690,172.8262899,0.757719638,0.99024905,0.951265795,0.862865691,0.008538019,0.002919508,0.7445372,0.999302436,DERMASON
23482,572.86,207.7726742,144.5310198,1.437564576,0.718409026,23791,172.9109915,0.712547413,0.987011895,0.899182716,0.832212379,0.008848168,0.002618001,0.692577444,0.9956248,DERMASON
23485,582.072,228.9288122,130.7366895,1.751067838,0.82089434,23796,172.9220365,0.775492009,0.986930577,0.871057875,0.755352875,0.009747874,0.001957443,0.570557966,0.999085704,DERMASON
23500,570.486,209.9116344,143.070924,1.467185843,0.731746479,23931,172.9772508,0.734834271,0.981989888,0.907376953,0.824047944,0.00893241,0.002540729,0.679055015,0.996299905,DERMASON
23510,558.79,190.2826321,158.4491421,1.200906673,0.553718121,23901,173.0140506,0.808904487,0.983640852,0.946161434,0.909247726,0.008093689,0.003412363,0.826731428,0.992827288,DERMASON
23512,570.132,210.1506504,143.575662,1.463692714,0.730228022,23797,173.0214096,0.704184013,0.9880237,0.908968016,0.823320838,0.008938017,0.002533363,0.677857202,0.992174648,DERMASON
23521,559.892,205.8476826,145.7216814,1.412608478,0.706302413,23770,173.0545213,0.768208244,0.989524611,0.942881515,0.840692104,0.008751655,0.002696608,0.706763213,0.998379706,DERMASON
23532,567.875,209.9588895,143.0493175,1.467737793,0.731985132,23855,173.0949825,0.709864253,0.986459862,0.916987053,0.824423214,0.008922271,0.002542471,0.679673636,0.997582682,DERMASON
23553,577.69,216.3088938,138.9570923,1.556659615,0.766368516,23850,173.1722004,0.695106835,0.98754717,0.886883135,0.800578272,0.009183921,0.002327143,0.640925569,0.99770295,DERMASON
23562,612.084,246.2504516,122.5126535,2.010000148,0.867456864,23959,173.2052833,0.698257468,0.983430026,0.790314521,0.703370419,0.010451169,0.001577906,0.494729946,0.994407265,DERMASON
23573,563.728,198.2148862,151.6301266,1.30722628,0.644055815,23848,173.2457093,0.792449659,0.988468635,0.932149363,0.874029759,0.008408556,0.003026956,0.76392802,0.998626783,DERMASON
23590,561.266,199.563129,150.6856359,1.324367302,0.655635504,23907,173.3081673,0.750270339,0.986740285,0.941023211,0.868437813,0.008459649,0.002968158,0.754184235,0.99881694,DERMASON
23616,566.553,207.1344166,145.682341,1.421822406,0.710870701,23931,173.4036479,0.7118828,0.986837157,0.924560036,0.83715517,0.008770936,0.002657355,0.700828779,0.996454061,DERMASON
23618,576.368,211.3638439,142.981589,1.478259162,0.736468931,23943,173.4109903,0.699419569,0.986426095,0.893415043,0.820438288,0.008949269,0.002501215,0.673118985,0.995044306,DERMASON
23644,564.881,203.3740398,148.5885891,1.368705639,0.682787215,23947,173.5064143,0.73337469,0.987347058,0.931144066,0.853139439,0.008601507,0.002810829,0.727846903,0.99620816,DERMASON
23662,575.093,207.9470169,145.1253317,1.43287884,0.716199395,24014,173.5724463,0.717813372,0.985341884,0.899052703,0.834695534,0.008788227,0.002631439,0.696716634,0.998310522,DERMASON
23684,571.022,207.23373,145.8234678,1.42112743,0.710530241,23967,173.653118,0.768162948,0.988192097,0.912765538,0.837957788,0.008749946,0.002661177,0.702173254,0.997877672,DERMASON
23687,659.999,217.1394064,139.6625959,1.554742735,0.765703905,24419,173.6641157,0.785039605,0.970023342,0.683334533,0.799781664,0.009167029,0.002313631,0.63965071,0.994492294,DERMASON
23687,573.605,213.4650262,141.4477461,1.509144063,0.748949338,23983,173.6641157,0.737223778,0.987657924,0.904678079,0.813548331,0.009011906,0.002435173,0.661860886,0.998843427,DERMASON
23689,575.638,205.9678003,146.7475015,1.403552348,0.701694572,24018,173.6714472,0.765272169,0.98630194,0.898375047,0.843197077,0.00869466,0.00271112,0.710981311,0.997899489,DERMASON
23692,563.739,197.0441659,153.5096536,1.283594623,0.626946688,24015,173.6824438,0.749225223,0.986550073,0.936818431,0.881439159,0.008316907,0.003096784,0.776934991,0.997269576,DERMASON
23727,559.503,189.7993849,159.3717704,1.190922235,0.543073151,24021,173.8106863,0.803760163,0.987760709,0.952462433,0.915760008,0.0079993,0.003470231,0.838616393,0.998726908,DERMASON
23740,566.508,205.0815284,147.4884517,1.39049211,0.694834318,24021,173.8582951,0.745228528,0.988301903,0.929562262,0.847752094,0.008638649,0.002752334,0.718683613,0.999323894,DERMASON
23757,567.677,213.9019038,141.6176662,1.510418223,0.749443519,24029,173.9205332,0.728652926,0.988680345,0.926400678,0.813085485,0.009003742,0.002427435,0.661108006,0.99854958,DERMASON
23761,564.393,210.0692276,144.2210823,1.456577805,0.72709134,24043,173.9351742,0.725371676,0.988271014,0.937370628,0.827989783,0.008840925,0.00256317,0.685567081,0.998581794,DERMASON
23781,568.264,209.0400675,145.2022169,1.439647905,0.719382371,24101,174.0083608,0.718698057,0.986722543,0.925421721,0.832416306,0.008790214,0.002603404,0.692916906,0.997556373,DERMASON
23794,562.795,197.8808649,153.6225584,1.288097705,0.630316064,24105,174.0559155,0.771405414,0.987098112,0.944010577,0.879599529,0.008316419,0.003070832,0.773695331,0.99659518,DERMASON
23797,570.158,204.5811072,148.7523829,1.375313142,0.686524007,24089,174.0668879,0.705891077,0.987878285,0.919902141,0.85084537,0.008596928,0.002779237,0.723937843,0.99564123,DERMASON
23811,571.519,198.3351751,153.2939151,1.293822882,0.634523805,24175,174.1180829,0.75153868,0.984943123,0.91606471,0.877898148,0.008329561,0.003051957,0.770705158,0.997155969,DERMASON
23878,582.76,223.9356772,136.1406371,1.644884893,0.79397893,24162,174.3628798,0.705468727,0.988246006,0.883544327,0.778629301,0.009378326,0.002126317,0.606263588,0.997233817,DERMASON
